region_code,month,baseYmd,touNum,source_file,주석_분석사용,주석_원문필터,주석_근거함수
26,2026-07,20260718,608268.5,runs/api_candidates_sido_202509_202608/raw/20260701_20260731_p0001.xml,포함: 월별 visitors에 합산,"touDivNm=외지인(b); sido=areaCode, sigungu=signguCode",Together_with_my_dog_cityselection/fetch_tourapi.py:258 summarize_month()
26,2026-07,20260719,525210.0,runs/api_candidates_sido_202509_202608/raw/20260701_20260731_p0001.xml,포함: 월별 visitors에 합산,"touDivNm=외지인(b); sido=areaCode, sigungu=signguCode",Together_with_my_dog_cityselection/fetch_tourapi.py:258 summarize_month()
26,2026-07,20260720,384342.0,runs/api_candidates_sido_202509_202608/raw/20260701_20260731_p0001.xml,포함: 월별 visitors에 합산,"touDivNm=외지인(b); sido=areaCode, sigungu=signguCode",Together_with_my_dog_cityselection/fetch_tourapi.py:258 summarize_month()
26,2026-07,20260721,393977.5,runs/api_candidates_sido_202509_202608/raw/20260701_20260731_p0001.xml,포함: 월별 visitors에 합산,"touDivNm=외지인(b); sido=areaCode, sigungu=signguCode",Together_with_my_dog_cityselection/fetch_tourapi.py:258 summarize_month()
26,2026-07,20260722,401761.5,runs/api_candidates_sido_202509_202608/raw/20260701_20260731_p0001.xml,포함: 월별 visitors에 합산,"touDivNm=외지인(b); sido=areaCode, sigungu=signguCode",Together_with_my_dog_cityselection/fetch_tourapi.py:258 summarize_month()
26,2026-07,20260723,416374.0,runs/api_candidates_sido_202509_202608/raw/20260701_20260731_p0001.xml,포함: 월별 visitors에 합산,"touDivNm=외지인(b); sido=areaCode, sigungu=signguCode",Together_with_my_dog_cityselection/fetch_tourapi.py:258 summarize_month()
26,2026-07,20260724,468296.5,runs/api_candidates_sido_202509_202608/raw/20260701_20260731_p0001.xml,포함: 월별 visitors에 합산,"touDivNm=외지인(b); sido=areaCode, sigungu=signguCode",Together_with_my_dog_cityselection/fetch_tourapi.py:258 summarize_month()
26,2026-07,20260725,614894.0,runs/api_candidates_sido_202509_202608/raw/20260701_20260731_p0001.xml,포함: 월별 visitors에 합산,"touDivNm=외지인(b); sido=areaCode, sigungu=signguCode",Together_with_my_dog_cityselection/fetch_tourapi.py:258 summarize_month()
26,2026-07,20260726,571340.0,runs/api_candidates_sido_202509_202608/raw/20260701_20260731_p0001.xml,포함: 월별 visitors에 합산,"touDivNm=외지인(b); sido=areaCode, sigungu=signguCode",Together_with_my_dog_cityselection/fetch_tourapi.py:258 summarize_month()
26,2026-07,20260727,468300.0,runs/api_candidates_sido_202509_202608/raw/20260701_20260731_p0001.xml,포함: 월별 visitors에 합산,"touDivNm=외지인(b); sido=areaCode, sigungu=signguCode",Together_with_my_dog_cityselection/fetch_tourapi.py:258 summarize_month()
26,2026-07,20260728,469784.0,runs/api_candidates_sido_202509_202608/raw/20260701_20260731_p0001.xml,포함: 월별 visitors에 합산,"touDivNm=외지인(b); sido=areaCode, sigungu=signguCode",Together_with_my_dog_cityselection/fetch_tourapi.py:258 summarize_month()
26,2026-07,20260729,496170.5,runs/api_candidates_sido_202509_202608/raw/20260701_20260731_p0001.xml,포함: 월별 visitors에 합산,"touDivNm=외지인(b); sido=areaCode, sigungu=signguCode",Together_with_my_dog_cityselection/fetch_tourapi.py:258 summarize_month()
26,2026-07,20260730,516624.5,runs/api_candidates_sido_202509_202608/raw/20260701_20260731_p0001.xml,포함: 월별 visitors에 합산,"touDivNm=외지인(b); sido=areaCode, sigungu=signguCode",Together_with_my_dog_cityselection/fetch_tourapi.py:258 summarize_month()
26,2026-07,20260731,579386.5,runs/api_candidates_sido_202509_202608/raw/20260701_20260731_p0001.xml,포함: 월별 visitors에 합산,"touDivNm=외지인(b); sido=areaCode, sigungu=signguCode",Together_with_my_dog_cityselection/fetch_tourapi.py:258 summarize_month()
26,2026-08,20260801,594132.0,runs/api_candidates_sido_202509_202608/raw/20260801_20260831_p0001.xml,제외: 2026-08은 15일만 수집됨,"touDivNm=외지인(b); sido=areaCode, sigungu=signguCode",Together_with_my_dog_cityselection/fetch_tourapi.py:258 summarize_month()
26,2026-08,20260802,559972.0,runs/api_candidates_sido_202509_202608/raw/20260801_20260831_p0001.xml,제외: 2026-08은 15일만 수집됨,"touDivNm=외지인(b); sido=areaCode, sigungu=signguCode",Together_with_my_dog_cityselection/fetch_tourapi.py:258 summarize_month()
26,2026-08,20260803,473238.5,runs/api_candidates_sido_202509_202608/raw/20260801_20260831_p0001.xml,제외: 2026-08은 15일만 수집됨,"touDivNm=외지인(b); sido=areaCode, sigungu=signguCode",Together_with_my_dog_cityselection/fetch_tourapi.py:258 summarize_month()
26,2026-08,20260804,450138.5,runs/api_candidates_sido_202509_202608/raw/20260801_20260831_p0001.xml,제외: 2026-08은 15일만 수집됨,"touDivNm=외지인(b); sido=areaCode, sigungu=signguCode",Together_with_my_dog_cityselection/fetch_tourapi.py:258 summarize_month()
26,2026-08,20260805,426205.5,runs/api_candidates_sido_202509_202608/raw/20260801_20260831_p0001.xml,제외: 2026-08은 15일만 수집됨,"touDivNm=외지인(b); sido=areaCode, sigungu=signguCode",Together_with_my_dog_cityselection/fetch_tourapi.py:258 summarize_month()
26,2026-08,20260806,419590.5,runs/api_candidates_sido_202509_202608/raw/20260801_20260831_p0001.xml,제외: 2026-08은 15일만 수집됨,"touDivNm=외지인(b); sido=areaCode, sigungu=signguCode",Together_with_my_dog_cityselection/fetch_tourapi.py:258 summarize_month()
26,2026-08,20260807,453992.0,runs/api_candidates_sido_202509_202608/raw/20260801_20260831_p0001.xml,제외: 2026-08은 15일만 수집됨,"touDivNm=외지인(b); sido=areaCode, sigungu=signguCode",Together_with_my_dog_cityselection/fetch_tourapi.py:258 summarize_month()
26,2026-08,20260808,546563.5,runs/api_candidates_sido_202509_202608/raw/20260801_20260831_p0001.xml,제외: 2026-08은 15일만 수집됨,"touDivNm=외지인(b); sido=areaCode, sigungu=signguCode",Together_with_my_dog_cityselection/fetch_tourapi.py:258 summarize_month()
26,2026-08,20260809,482877.5,runs/api_candidates_sido_202509_202608/raw/20260801_20260831_p0001.xml,제외: 2026-08은 15일만 수집됨,"touDivNm=외지인(b); sido=areaCode, sigungu=signguCode",Together_with_my_dog_cityselection/fetch_tourapi.py:258 summarize_month()
26,2026-08,20260810,378567.0,runs/api_candidates_sido_202509_202608/raw/20260801_20260831_p0001.xml,제외: 2026-08은 15일만 수집됨,"touDivNm=외지인(b); sido=areaCode, sigungu=signguCode",Together_with_my_dog_cityselection/fetch_tourapi.py:258 summarize_month()
26,2026-08,20260811,380523.5,runs/api_candidates_sido_202509_202608/raw/20260801_20260831_p0001.xml,제외: 2026-08은 15일만 수집됨,"touDivNm=외지인(b); sido=areaCode, sigungu=signguCode",Together_with_my_dog_cityselection/fetch_tourapi.py:258 summarize_month()
26,2026-08,20260812,387817.5,runs/api_candidates_sido_202509_202608/raw/20260801_20260831_p0001.xml,제외: 2026-08은 15일만 수집됨,"touDivNm=외지인(b); sido=areaCode, sigungu=signguCode",Together_with_my_dog_cityselection/fetch_tourapi.py:258 summarize_month()
26,2026-08,20260813,402195.5,runs/api_candidates_sido_202509_202608/raw/20260801_20260831_p0001.xml,제외: 2026-08은 15일만 수집됨,"touDivNm=외지인(b); sido=areaCode, sigungu=signguCode",Together_with_my_dog_cityselection/fetch_tourapi.py:258 summarize_month()
26,2026-08,20260814,477519.0,runs/api_candidates_sido_202509_202608/raw/20260801_20260831_p0001.xml,제외: 2026-08은 15일만 수집됨,"touDivNm=외지인(b); sido=areaCode, sigungu=signguCode",Together_with_my_dog_cityselection/fetch_tourapi.py:258 summarize_month()
26,2026-08,20260815,659578.5,runs/api_candidates_sido_202509_202608/raw/20260801_20260831_p0001.xml,제외: 2026-08은 15일만 수집됨,"touDivNm=외지인(b); sido=areaCode, sigungu=signguCode",Together_with_my_dog_cityselection/fetch_tourapi.py:258 summarize_month()
28,2025-09,20250901,381668.0,runs/api_candidates_sido_202509_202608/raw/20250901_20250930_p0001.xml,포함: 월별 visitors에 합산,"touDivNm=외지인(b); sido=areaCode, sigungu=signguCode",Together_with_my_dog_cityselection/fetch_tourapi.py:258 summarize_month()
28,2025-09,20250902,384744.5,runs/api_candidates_sido_202509_202608/raw/20250901_20250930_p0001.xml,포함: 월별 visitors에 합산,"touDivNm=외지인(b); sido=areaCode, sigungu=signguCode",Together_with_my_dog_cityselection/fetch_tourapi.py:258 summarize_month()
28,2025-09,20250903,389770.5,runs/api_candidates_sido_202509_202608/raw/20250901_20250930_p0001.xml,포함: 월별 visitors에 합산,"touDivNm=외지인(b); sido=areaCode, sigungu=signguCode",Together_with_my_dog_cityselection/fetch_tourapi.py:258 summarize_month()
28,2025-09,20250904,409321.5,runs/api_candidates_sido_202509_202608/raw/20250901_20250930_p0001.xml,포함: 월별 visitors에 합산,"touDivNm=외지인(b); sido=areaCode, sigungu=signguCode",Together_with_my_dog_cityselection/fetch_tourapi.py:258 summarize_month()
28,2025-09,20250905,470501.5,runs/api_candidates_sido_202509_202608/raw/20250901_20250930_p0001.xml,포함: 월별 visitors에 합산,"touDivNm=외지인(b); sido=areaCode, sigungu=signguCode",Together_with_my_dog_cityselection/fetch_tourapi.py:258 summarize_month()
28,2025-09,20250906,599046.0,runs/api_candidates_sido_202509_202608/raw/20250901_20250930_p0001.xml,포함: 월별 visitors에 합산,"touDivNm=외지인(b); sido=areaCode, sigungu=signguCode",Together_with_my_dog_cityselection/fetch_tourapi.py:258 summarize_month()
28,2025-09,20250907,549342.5,runs/api_candidates_sido_202509_202608/raw/20250901_20250930_p0001.xml,포함: 월별 visitors에 합산,"touDivNm=외지인(b); sido=areaCode, sigungu=signguCode",Together_with_my_dog_cityselection/fetch_tourapi.py:258 summarize_month()
28,2025-09,20250908,425187.0,runs/api_candidates_sido_202509_202608/raw/20250901_20250930_p0001.xml,포함: 월별 visitors에 합산,"touDivNm=외지인(b); sido=areaCode, sigungu=signguCode",Together_with_my_dog_cityselection/fetch_tourapi.py:258 summarize_month()
28,2025-09,20250909,427917.0,runs/api_candidates_sido_202509_202608/raw/20250901_20250930_p0001.xml,포함: 월별 visitors에 합산,"touDivNm=외지인(b); sido=areaCode, sigungu=signguCode",Together_with_my_dog_cityselection/fetch_tourapi.py:258 summarize_month()
28,2025-09,20250910,446411.0,runs/api_candidates_sido_202509_202608/raw/20250901_20250930_p0001.xml,포함: 월별 visitors에 합산,"touDivNm=외지인(b); sido=areaCode, sigungu=signguCode",Together_with_my_dog_cityselection/fetch_tourapi.py:258 summarize_month()
28,2025-09,20250911,466494.0,runs/api_candidates_sido_202509_202608/raw/20250901_20250930_p0001.xml,포함: 월별 visitors에 합산,"touDivNm=외지인(b); sido=areaCode, sigungu=signguCode",Together_with_my_dog_cityselection/fetch_tourapi.py:258 summarize_month()
28,2025-09,20250912,496450.5,runs/api_candidates_sido_202509_202608/raw/20250901_20250930_p0001.xml,포함: 월별 visitors에 합산,"touDivNm=외지인(b); sido=areaCode, sigungu=signguCode",Together_with_my_dog_cityselection/fetch_tourapi.py:258 summarize_month()
28,2025-09,20250913,659869.0,runs/api_candidates_sido_202509_202608/raw/20250901_20250930_p0001.xml,포함: 월별 visitors에 합산,"touDivNm=외지인(b); sido=areaCode, sigungu=signguCode",Together_with_my_dog_cityselection/fetch_tourapi.py:258 summarize_month()
28,2025-09,20250914,618926.0,runs/api_candidates_sido_202509_202608/raw/20250901_20250930_p0001.xml,포함: 월별 visitors에 합산,"touDivNm=외지인(b); sido=areaCode, sigungu=signguCode",Together_with_my_dog_cityselection/fetch_tourapi.py:258 summarize_month()
28,2025-09,20250915,464156.0,runs/api_candidates_sido_202509_202608/raw/20250901_20250930_p0001.xml,포함: 월별 visitors에 합산,"touDivNm=외지인(b); sido=areaCode, sigungu=signguCode",Together_with_my_dog_cityselection/fetch_tourapi.py:258 summarize_month()
28,2025-09,20250916,452844.0,runs/api_candidates_sido_202509_202608/raw/20250901_20250930_p0001.xml,포함: 월별 visitors에 합산,"touDivNm=외지인(b); sido=areaCode, sigungu=signguCode",Together_with_my_dog_cityselection/fetch_tourapi.py:258 summarize_month()
28,2025-09,20250917,447310.5,runs/api_candidates_sido_202509_202608/raw/20250901_20250930_p0001.xml,포함: 월별 visitors에 합산,"touDivNm=외지인(b); sido=areaCode, sigungu=signguCode",Together_with_my_dog_cityselection/fetch_tourapi.py:258 summarize_month()
28,2025-09,20250918,482716.5,runs/api_candidates_sido_202509_202608/raw/20250901_20250930_p0001.xml,포함: 월별 visitors에 합산,"touDivNm=외지인(b); sido=areaCode, sigungu=signguCode",Together_with_my_dog_cityselection/fetch_tourapi.py:258 summarize_month()
28,2025-09,20250919,512169.0,runs/api_candidates_sido_202509_202608/raw/20250901_20250930_p0001.xml,포함: 월별 visitors에 합산,"touDivNm=외지인(b); sido=areaCode, sigungu=signguCode",Together_with_my_dog_cityselection/fetch_tourapi.py:258 summarize_month()
28,2025-09,20250920,680309.0,runs/api_candidates_sido_202509_202608/raw/20250901_20250930_p0001.xml,포함: 월별 visitors에 합산,"touDivNm=외지인(b); sido=areaCode, sigungu=signguCode",Together_with_my_dog_cityselection/fetch_tourapi.py:258 summarize_month()
28,2025-09,20250921,629205.5,runs/api_candidates_sido_202509_202608/raw/20250901_20250930_p0001.xml,포함: 월별 visitors에 합산,"touDivNm=외지인(b); sido=areaCode, sigungu=signguCode",Together_with_my_dog_cityselection/fetch_tourapi.py:258 summarize_month()
28,2025-09,20250922,492362.5,runs/api_candidates_sido_202509_202608/raw/20250901_20250930_p0001.xml,포함: 월별 visitors에 합산,"touDivNm=외지인(b); sido=areaCode, sigungu=signguCode",Together_with_my_dog_cityselection/fetch_tourapi.py:258 summarize_month()
28,2025-09,20250923,497847.0,runs/api_candidates_sido_202509_202608/raw/20250901_20250930_p0001.xml,포함: 월별 visitors에 합산,"touDivNm=외지인(b); sido=areaCode, sigungu=signguCode",Together_with_my_dog_cityselection/fetch_tourapi.py:258 summarize_month()
28,2025-09,20250924,475737.5,runs/api_candidates_sido_202509_202608/raw/20250901_20250930_p0001.xml,포함: 월별 visitors에 합산,"touDivNm=외지인(b); sido=areaCode, sigungu=signguCode",Together_with_my_dog_cityselection/fetch_tourapi.py:258 summarize_month()
28,2025-09,20250925,524944.0,runs/api_candidates_sido_202509_202608/raw/20250901_20250930_p0001.xml,포함: 월별 visitors에 합산,"touDivNm=외지인(b); sido=areaCode, sigungu=signguCode",Together_with_my_dog_cityselection/fetch_tourapi.py:258 summarize_month()
28,2025-09,20250926,575984.5,runs/api_candidates_sido_202509_202608/raw/20250901_20250930_p0001.xml,포함: 월별 visitors에 합산,"touDivNm=외지인(b); sido=areaCode, sigungu=signguCode",Together_with_my_dog_cityselection/fetch_tourapi.py:258 summarize_month()
28,2025-09,20250927,756577.5,runs/api_candidates_sido_202509_202608/raw/20250901_20250930_p0001.xml,포함: 월별 visitors에 합산,"touDivNm=외지인(b); sido=areaCode, sigungu=signguCode",Together_with_my_dog_cityselection/fetch_tourapi.py:258 summarize_month()
28,2025-09,20250928,609791.0,runs/api_candidates_sido_202509_202608/raw/20250901_20250930_p0001.xml,포함: 월별 visitors에 합산,"touDivNm=외지인(b); sido=areaCode, sigungu=signguCode",Together_with_my_dog_cityselection/fetch_tourapi.py:258 summarize_month()
28,2025-09,20250929,530610.5,runs/api_candidates_sido_202509_202608/raw/20250901_20250930_p0001.xml,포함: 월별 visitors에 합산,"touDivNm=외지인(b); sido=areaCode, sigungu=signguCode",Together_with_my_dog_cityselection/fetch_tourapi.py:258 summarize_month()
28,2025-09,20250930,535412.5,runs/api_candidates_sido_202509_202608/raw/20250901_20250930_p0001.xml,포함: 월별 visitors에 합산,"touDivNm=외지인(b); sido=areaCode, sigungu=signguCode",Together_with_my_dog_cityselection/fetch_tourapi.py:258 summarize_month()
28,2025-10,20251001,413896.0,runs/api_candidates_sido_202509_202608/raw/20251001_20251031_p0001.xml,포함: 월별 visitors에 합산,"touDivNm=외지인(b); sido=areaCode, sigungu=signguCode",Together_with_my_dog_cityselection/fetch_tourapi.py:258 summarize_month()
28,2025-10,20251002,476465.5,runs/api_candidates_sido_202509_202608/raw/20251001_20251031_p0001.xml,포함: 월별 visitors에 합산,"touDivNm=외지인(b); sido=areaCode, sigungu=signguCode",Together_with_my_dog_cityselection/fetch_tourapi.py:258 summarize_month()
28,2025-10,20251003,679549.5,runs/api_candidates_sido_202509_202608/raw/20251001_20251031_p0001.xml,포함: 월별 visitors에 합산,"touDivNm=외지인(b); sido=areaCode, sigungu=signguCode",Together_with_my_dog_cityselection/fetch_tourapi.py:258 summarize_month()
28,2025-10,20251004,754439.0,runs/api_candidates_sido_202509_202608/raw/20251001_20251031_p0001.xml,포함: 월별 visitors에 합산,"touDivNm=외지인(b); sido=areaCode, sigungu=signguCode",Together_with_my_dog_cityselection/fetch_tourapi.py:258 summarize_month()
28,2025-10,20251005,825083.0,runs/api_candidates_sido_202509_202608/raw/20251001_20251031_p0001.xml,포함: 월별 visitors에 합산,"touDivNm=외지인(b); sido=areaCode, sigungu=signguCode",Together_with_my_dog_cityselection/fetch_tourapi.py:258 summarize_month()
28,2025-10,20251006,963525.5,runs/api_candidates_sido_202509_202608/raw/20251001_20251031_p0001.xml,포함: 월별 visitors에 합산,"touDivNm=외지인(b); sido=areaCode, sigungu=signguCode",Together_with_my_dog_cityselection/fetch_tourapi.py:258 summarize_month()
28,2025-10,20251007,827022.0,runs/api_candidates_sido_202509_202608/raw/20251001_20251031_p0001.xml,포함: 월별 visitors에 합산,"touDivNm=외지인(b); sido=areaCode, sigungu=signguCode",Together_with_my_dog_cityselection/fetch_tourapi.py:258 summarize_month()
28,2025-10,20251008,797282.5,runs/api_candidates_sido_202509_202608/raw/20251001_20251031_p0001.xml,포함: 월별 visitors에 합산,"touDivNm=외지인(b); sido=areaCode, sigungu=signguCode",Together_with_my_dog_cityselection/fetch_tourapi.py:258 summarize_month()
28,2025-10,20251009,649824.0,runs/api_candidates_sido_202509_202608/raw/20251001_20251031_p0001.xml,포함: 월별 visitors에 합산,"touDivNm=외지인(b); sido=areaCode, sigungu=signguCode",Together_with_my_dog_cityselection/fetch_tourapi.py:258 summarize_month()
28,2025-10,20251010,485299.5,runs/api_candidates_sido_202509_202608/raw/20251001_20251031_p0001.xml,포함: 월별 visitors에 합산,"touDivNm=외지인(b); sido=areaCode, sigungu=signguCode",Together_with_my_dog_cityselection/fetch_tourapi.py:258 summarize_month()
28,2025-10,20251011,579033.0,runs/api_candidates_sido_202509_202608/raw/20251001_20251031_p0001.xml,포함: 월별 visitors에 합산,"touDivNm=외지인(b); sido=areaCode, sigungu=signguCode",Together_with_my_dog_cityselection/fetch_tourapi.py:258 summarize_month()
28,2025-10,20251012,518794.5,runs/api_candidates_sido_202509_202608/raw/20251001_20251031_p0001.xml,포함: 월별 visitors에 합산,"touDivNm=외지인(b); sido=areaCode, sigungu=signguCode",Together_with_my_dog_cityselection/fetch_tourapi.py:258 summarize_month()
28,2025-10,20251013,375102.0,runs/api_candidates_sido_202509_202608/raw/20251001_20251031_p0001.xml,포함: 월별 visitors에 합산,"touDivNm=외지인(b); sido=areaCode, sigungu=signguCode",Together_with_my_dog_cityselection/fetch_tourapi.py:258 summarize_month()
28,2025-10,20251014,394495.5,runs/api_candidates_sido_202509_202608/raw/20251001_20251031_p0001.xml,포함: 월별 visitors에 합산,"touDivNm=외지인(b); sido=areaCode, sigungu=signguCode",Together_with_my_dog_cityselection/fetch_tourapi.py:258 summarize_month()
28,2025-10,20251015,413903.0,runs/api_candidates_sido_202509_202608/raw/20251001_20251031_p0001.xml,포함: 월별 visitors에 합산,"touDivNm=외지인(b); sido=areaCode, sigungu=signguCode",Together_with_my_dog_cityselection/fetch_tourapi.py:258 summarize_month()
28,2025-10,20251016,424490.5,runs/api_candidates_sido_202509_202608/raw/20251001_20251031_p0001.xml,포함: 월별 visitors에 합산,"touDivNm=외지인(b); sido=areaCode, sigungu=signguCode",Together_with_my_dog_cityselection/fetch_tourapi.py:258 summarize_month()
28,2025-10,20251017,481152.0,runs/api_candidates_sido_202509_202608/raw/20251001_20251031_p0001.xml,포함: 월별 visitors에 합산,"touDivNm=외지인(b); sido=areaCode, sigungu=signguCode",Together_with_my_dog_cityselection/fetch_tourapi.py:258 summarize_month()
28,2025-10,20251018,682804.5,runs/api_candidates_sido_202509_202608/raw/20251001_20251031_p0001.xml,포함: 월별 visitors에 합산,"touDivNm=외지인(b); sido=areaCode, sigungu=signguCode",Together_with_my_dog_cityselection/fetch_tourapi.py:258 summarize_month()
28,2025-10,20251019,621845.0,runs/api_candidates_sido_202509_202608/raw/20251001_20251031_p0001.xml,포함: 월별 visitors에 합산,"touDivNm=외지인(b); sido=areaCode, sigungu=signguCode",Together_with_my_dog_cityselection/fetch_tourapi.py:258 summarize_month()
28,2025-10,20251020,433979.0,runs/api_candidates_sido_202509_202608/raw/20251001_20251031_p0001.xml,포함: 월별 visitors에 합산,"touDivNm=외지인(b); sido=areaCode, sigungu=signguCode",Together_with_my_dog_cityselection/fetch_tourapi.py:258 summarize_month()
28,2025-10,20251021,437717.0,runs/api_candidates_sido_202509_202608/raw/20251001_20251031_p0001.xml,포함: 월별 visitors에 합산,"touDivNm=외지인(b); sido=areaCode, sigungu=signguCode",Together_with_my_dog_cityselection/fetch_tourapi.py:258 summarize_month()
28,2025-10,20251022,463764.0,runs/api_candidates_sido_202509_202608/raw/20251001_20251031_p0001.xml,포함: 월별 visitors에 합산,"touDivNm=외지인(b); sido=areaCode, sigungu=signguCode",Together_with_my_dog_cityselection/fetch_tourapi.py:258 summarize_month()
28,2025-10,20251023,472426.5,runs/api_candidates_sido_202509_202608/raw/20251001_20251031_p0001.xml,포함: 월별 visitors에 합산,"touDivNm=외지인(b); sido=areaCode, sigungu=signguCode",Together_with_my_dog_cityselection/fetch_tourapi.py:258 summarize_month()
28,2025-10,20251024,530250.0,runs/api_candidates_sido_202509_202608/raw/20251001_20251031_p0001.xml,포함: 월별 visitors에 합산,"touDivNm=외지인(b); sido=areaCode, sigungu=signguCode",Together_with_my_dog_cityselection/fetch_tourapi.py:258 summarize_month()
28,2025-10,20251025,719904.5,runs/api_candidates_sido_202509_202608/raw/20251001_20251031_p0001.xml,포함: 월별 visitors에 합산,"touDivNm=외지인(b); sido=areaCode, sigungu=signguCode",Together_with_my_dog_cityselection/fetch_tourapi.py:258 summarize_month()
28,2025-10,20251026,620609.5,runs/api_candidates_sido_202509_202608/raw/20251001_20251031_p0001.xml,포함: 월별 visitors에 합산,"touDivNm=외지인(b); sido=areaCode, sigungu=signguCode",Together_with_my_dog_cityselection/fetch_tourapi.py:258 summarize_month()
28,2025-10,20251027,456704.5,runs/api_candidates_sido_202509_202608/raw/20251001_20251031_p0001.xml,포함: 월별 visitors에 합산,"touDivNm=외지인(b); sido=areaCode, sigungu=signguCode",Together_with_my_dog_cityselection/fetch_tourapi.py:258 summarize_month()
28,2025-10,20251028,460229.0,runs/api_candidates_sido_202509_202608/raw/20251001_20251031_p0001.xml,포함: 월별 visitors에 합산,"touDivNm=외지인(b); sido=areaCode, sigungu=signguCode",Together_with_my_dog_cityselection/fetch_tourapi.py:258 summarize_month()
28,2025-10,20251029,469553.0,runs/api_candidates_sido_202509_202608/raw/20251001_20251031_p0001.xml,포함: 월별 visitors에 합산,"touDivNm=외지인(b); sido=areaCode, sigungu=signguCode",Together_with_my_dog_cityselection/fetch_tourapi.py:258 summarize_month()
28,2025-10,20251030,490210.0,runs/api_candidates_sido_202509_202608/raw/20251001_20251031_p0001.xml,포함: 월별 visitors에 합산,"touDivNm=외지인(b); sido=areaCode, sigungu=signguCode",Together_with_my_dog_cityselection/fetch_tourapi.py:258 summarize_month()
28,2025-10,20251031,551719.0,runs/api_candidates_sido_202509_202608/raw/20251001_20251031_p0001.xml,포함: 월별 visitors에 합산,"touDivNm=외지인(b); sido=areaCode, sigungu=signguCode",Together_with_my_dog_cityselection/fetch_tourapi.py:258 summarize_month()
28,2025-11,20251101,616028.0,runs/api_candidates_sido_202509_202608/raw/20251101_20251130_p0001.xml,포함: 월별 visitors에 합산,"touDivNm=외지인(b); sido=areaCode, sigungu=signguCode",Together_with_my_dog_cityselection/fetch_tourapi.py:258 summarize_month()
28,2025-11,20251102,532472.5,runs/api_candidates_sido_202509_202608/raw/20251101_20251130_p0001.xml,포함: 월별 visitors에 합산,"touDivNm=외지인(b); sido=areaCode, sigungu=signguCode",Together_with_my_dog_cityselection/fetch_tourapi.py:258 summarize_month()
28,2025-11,20251103,384317.5,runs/api_candidates_sido_202509_202608/raw/20251101_20251130_p0001.xml,포함: 월별 visitors에 합산,"touDivNm=외지인(b); sido=areaCode, sigungu=signguCode",Together_with_my_dog_cityselection/fetch_tourapi.py:258 summarize_month()
28,2025-11,20251104,392889.0,runs/api_candidates_sido_202509_202608/raw/20251101_20251130_p0001.xml,포함: 월별 visitors에 합산,"touDivNm=외지인(b); sido=areaCode, sigungu=signguCode",Together_with_my_dog_cityselection/fetch_tourapi.py:258 summarize_month()
28,2025-11,20251105,403039.0,runs/api_candidates_sido_202509_202608/raw/20251101_20251130_p0001.xml,포함: 월별 visitors에 합산,"touDivNm=외지인(b); sido=areaCode, sigungu=signguCode",Together_with_my_dog_cityselection/fetch_tourapi.py:258 summarize_month()
28,2025-11,20251106,417438.0,runs/api_candidates_sido_202509_202608/raw/20251101_20251130_p0001.xml,포함: 월별 visitors에 합산,"touDivNm=외지인(b); sido=areaCode, sigungu=signguCode",Together_with_my_dog_cityselection/fetch_tourapi.py:258 summarize_month()
28,2025-11,20251107,474743.5,runs/api_candidates_sido_202509_202608/raw/20251101_20251130_p0001.xml,포함: 월별 visitors에 합산,"touDivNm=외지인(b); sido=areaCode, sigungu=signguCode",Together_with_my_dog_cityselection/fetch_tourapi.py:258 summarize_month()
28,2025-11,20251108,624225.0,runs/api_candidates_sido_202509_202608/raw/20251101_20251130_p0001.xml,포함: 월별 visitors에 합산,"touDivNm=외지인(b); sido=areaCode, sigungu=signguCode",Together_with_my_dog_cityselection/fetch_tourapi.py:258 summarize_month()
28,2025-11,20251109,557840.5,runs/api_candidates_sido_202509_202608/raw/20251101_20251130_p0001.xml,포함: 월별 visitors에 합산,"touDivNm=외지인(b); sido=areaCode, sigungu=signguCode",Together_with_my_dog_cityselection/fetch_tourapi.py:258 summarize_month()
28,2025-11,20251110,419363.0,runs/api_candidates_sido_202509_202608/raw/20251101_20251130_p0001.xml,포함: 월별 visitors에 합산,"touDivNm=외지인(b); sido=areaCode, sigungu=signguCode",Together_with_my_dog_cityselection/fetch_tourapi.py:258 summarize_month()
28,2025-11,20251111,425869.5,runs/api_candidates_sido_202509_202608/raw/20251101_20251130_p0001.xml,포함: 월별 visitors에 합산,"touDivNm=외지인(b); sido=areaCode, sigungu=signguCode",Together_with_my_dog_cityselection/fetch_tourapi.py:258 summarize_month()
28,2025-11,20251112,441224.0,runs/api_candidates_sido_202509_202608/raw/20251101_20251130_p0001.xml,포함: 월별 visitors에 합산,"touDivNm=외지인(b); sido=areaCode, sigungu=signguCode",Together_with_my_dog_cityselection/fetch_tourapi.py:258 summarize_month()
28,2025-11,20251113,450982.0,runs/api_candidates_sido_202509_202608/raw/20251101_20251130_p0001.xml,포함: 월별 visitors에 합산,"touDivNm=외지인(b); sido=areaCode, sigungu=signguCode",Together_with_my_dog_cityselection/fetch_tourapi.py:258 summarize_month()
28,2025-11,20251114,503636.0,runs/api_candidates_sido_202509_202608/raw/20251101_20251130_p0001.xml,포함: 월별 visitors에 합산,"touDivNm=외지인(b); sido=areaCode, sigungu=signguCode",Together_with_my_dog_cityselection/fetch_tourapi.py:258 summarize_month()
